1.3271,1.892,1.3823,1.7191,1.1906,1.7025,1.6001,1.4157,1.9487,1.7168,1.29
0,0.0687,0.1184,0,0.0698,0.2433,0.2924,0.239,0.9735,0.4162,0.2629
0,0,0,0,0,0.058,0.263,0.2155,0.2294,0.3962,0.2786
0,0.7434,0.7099,0.027,0.1627,0.4465,1.6405,1.2741,1.4644,0,2.1403
1.078,2.4794,1.7382,1.703,0.8204,1.505,1.5657,2.0148,2.1038,1.7715,1.602
0.9647,1.2187,1.0581,0.731,0.3617,1.6015,1.5158,1.3382,1.1533,0.7978,0.8436
0.2108,0.1359,0,0.2036,0,0.3551,0.6805,0.1017,0.4728,0,0.2166
1.497,2.6797,2.4007,1.2772,1.6626,2.635,3.1797,2.692,1.966,2.908,3.3633
0,0.101,0,0.1532,0,0,0.2079,0.0753,0.281,0,0.0833
0.0876,0.228,0.1585,0.1373,0.4098,0.451,0.9356,1.3813,1.1675,0.5466,1.0221
0,0,0.0215,0.0377,0.0249,0.0409,0.1345,0.0538,0.1606,0,0.0979
0.7369,3.1355,0.716,1.2864,1.3177,1.5683,1.5501,1.3763,3.1605,2.8826,1.6425
0.1602,0.9423,0.2073,0.2738,0.9379,1.1332,0.9205,1.0656,1.3526,0.7486,0.6238
2.3676,2.7361,1.8241,2.7444,2.2866,2.5218,2.8333,2.6231,2.5733,2.6289,2.5279
0,0.4151,0.2514,0.1747,0.2294,0.6545,0.3048,0.5211,0.879,0.5836,1.1102
0,0.1955,0,0,0.0125,0.3079,0.5027,0.0658,0.0782,0,0.3514
1.8942,1.4605,1.5828,1.7614,1.6552,2.9573,3.2369,2.7787,2.8759,1.714,2.1082
2.9391,3.5121,3.5353,3.7553,3.4353,4.942,4.537,3.8106,3.9924,4.7415,3.9016
0,0.1105,0.0778,0.022,0,0.0531,0.1007,0.0623,0.0557,0.0399,0.1348
2.0601,2.8255,2.4982,2.6672,3.3761,3.913,3.8356,4.0412,4.0192,4.4413,3.4011
1.9814,2.5192,2.0932,1.6813,2.1988,2.1963,2.4217,2.4122,2.4832,2.5945,2.2871
1.6824,2.0092,2.0555,1.6133,1.8775,2.6429,3.07,2.69,2.2836,3.3509,3.1665
1.0258,2.4179,2.2323,1.8122,2.2868,3.016,4.0023,1.8866,2.9236,4.2979,2.8102
0,0,0.1122,0,0,0.1201,0.1909,0,0.2414,0.1199,0.1979
0,0.0223,0.0382,0.0337,0,0.0786,0.138,0.0711,0.0324,0.0341,0.0432
0,0,0,0,0,0,0.21,0,0.1461,0,0.1223
0,0,0,0,0,0.0939,0.2398,0.0474,0.1313,0.1775,0.3175
2.213,2.3749,2.1049,2.3391,1.8653,2.5377,2.6724,2.7247,2.8154,1.9407,2.0298
0.0382,0.1607,0.0935,0.0907,0.1064,0.2233,0.1624,0.2479,0.3569,0.1821,0.4607
4.0495,3.8863,3.9748,3.9519,4.5471,5.7528,5.3117,5.5248,5.5719,5.4682,5.4852
0.0194,0.0802,0,0,0,0.0756,0.1214,0.1722,0.0793,0.1149,0
1.7038,2.173,1.7132,1.6259,1.7875,2.6157,3.3841,2.679,1.8972,3.3572,2.7579
1.9398,2.5634,2.2526,1.8312,2.1389,2.1947,2.4499,2.7067,2.5588,2.5714,2.972
0,0.4838,0.2011,0.1408,0,1.0877,1.7853,0.2585,0.1779,0.4861,0.6257
0.8423,1.0644,0.5993,0.3596,0.5144,1.2306,2.4244,1.1225,1.412,0.0705,1.4078
0.0361,0.0452,0.0298,0.0609,0.0345,0.1429,0.1827,0.1447,0.1714,0.3125,0.1359
0.1209,0.2026,0.1838,0.1613,0.1034,0.2224,0.492,0.2245,0.214,0.1588,0.1525
0.7486,0.6532,0.5077,0.5294,0.6622,1.1384,1.1987,1.0527,1.0075,0.8104,0.6552
0.6258,0.9243,0.5541,0,0.351,1.0013,1.6613,0.6159,0.7184,0.6178,1.4284
0.2658,0.8043,0.6905,0.356,0.1824,0.7296,1.4635,0.6728,0.3606,0.7875,1.1644
0,0.0911,0,0,0,0,0.1376,0,0.09,0.1302,0
0.0262,0.1789,0.0872,0.1602,0.1336,0.2005,0.342,0.1477,0.1744,0.0503,0.1796
0,0.4519,0.1425,0,0,0.9431,1.4257,0.427,0.1271,0.3451,1.2501
0,0,0,0,0,0,0.2053,0,0.1354,0,0.1132
0,0,0,0,0,0.4492,0.5154,0.111,0.2257,0,0.1422
0.0142,0.0436,0.0634,0.0337,0.0297,0.0138,0.3322,0.2009,0.1836,0.0832,0.0842
3.1463,3.8311,3.0259,3.093,2.944,4.1071,4.9786,4.0284,3.0566,4.8115,4.0556
0,0,0,0,0,0.1109,0.2184,0,0.2755,0.2482,0
0,0,0,0,0,0,0.2374,0.1192,0.1122,0,0.0815
0,0,0,0,0,0,0.0933,0,0.0607,0,0.0506
0.0976,0.3374,0.2187,0.2417,0.6417,0.6806,1.0956,1.1371,1.2389,0.391,1.3606
0.3544,0.5891,0.4042,0.3102,0.3423,0.4778,0.72,0.4727,0.4901,0.2656,0.7031
0.0312,0.1045,0.1178,0,0.0052,0.0915,0.2625,0.1505,0.3734,0.4636,0.1242
1.7771,1.5531,1.1876,1.7648,0.7851,1.9794,1.9854,2.1829,1.7391,2.1412,1.907
2.4,2.0448,1.7516,2.4994,1.7516,2.5427,3.014,2.6951,2.6592,2.0611,2.408
0,0.0664,0,0,0,0,0.0981,0,0.0569,0,0
0.7798,0.8249,0.7282,0.6334,0.6534,1.2545,1.2404,1.3222,1.5619,0.5941,1.8242
0,0.1386,0.1223,0.127,0.072,0.485,0.43,0.291,0.2001,0.4493,0.1419
0.0857,0.1406,0.1531,0.33,0,0.3119,0.3237,0.2947,0.3541,0.358,0.0882
2.7115,2.9702,2.3547,2.6768,2.4192,3.0084,2.7171,2.8378,2.8826,2.5143,2.8516
1.8061,1.9764,1.5262,2.3455,1.5963,2.8437,3.6364,2.5346,1.8858,3.109,2.6594
1.911,2.7526,2.505,2.1009,2.5205,2.787,3.1269,3.1757,2.5712,3.0756,2.6023
0.0421,0.0867,0.0389,0.0676,0.0625,0.0498,0.0934,0.0959,0.1678,0.1375,0.0646
0,0,0.2138,0.1947,0,0.6951,0.8541,0.3181,0.4003,0.0822,0.6903
2.723,2.5718,2.4277,2.9313,1.8485,3.1139,2.8481,3.1837,3.0861,3.2275,3.5492
2.4054,3.0886,2.7499,2.7179,2.2693,3.1594,3.3674,2.9241,2.5144,3.053,2.5965
1.935,2.716,2.4223,2.8014,2.591,2.625,2.9439,3.24,3.0839,2.9148,2.4718
2.5188,2.7034,2.29,2.3331,2.7356,3.2653,2.8644,3.4707,3.5923,2.8439,3.5365
3.4552,3.6754,3.2735,3.5685,3.4815,4.3381,4.33,4.8784,5.1255,3.264,3.6445
0.9299,1.7011,1.5489,1.102,1.2848,1.8904,1.4582,1.4983,1.6634,1.8419,1.8758
0.0545,0.731,0.3345,0.1039,0.3725,0.7995,0.6851,0.8817,0.9683,1.6597,1.3049
0.4292,1.2979,0.87,0.6912,0.7856,1.3483,2.9159,1.3721,0.8402,2.1364,1.2693
2.0371,2.4773,2.2288,1.371,2.3196,2.8334,3.1583,2.5167,2.7351,3.3863,2.8121
0,0,0,0,0,0.0952,0.2898,0,0.193,0,0
0,0.3081,0.2167,0.4785,0.0433,0.4308,0.4629,0.1547,0.2776,0.3857,0.3264
0.2336,0.4087,0.2742,0.6928,0.2007,1.1665,0.6806,0.8587,0.9169,0.4679,0.4288
2.0931,2.0625,2.1626,2.1314,1.8808,2.4908,3.1761,2.6848,2.3003,3.1622,2.7864
0.7097,0.4892,0.6434,0.9313,0.6234,1.1561,1.9981,1.6175,1.4527,0.5989,1.2238
3.679,3.862,3.4797,3.618,3.6504,3.6332,3.8746,3.6149,3.8482,3.9321,3.7201
0.3963,0.2472,0.2811,0.8153,0.7552,2.0367,1.6139,2.2637,2.1191,0.9505,1.7688
2.0976,2.5535,2.2737,1.5376,2.5344,2.9699,3.1008,3.0501,3.0639,3.5014,3.6154
0,0.0492,0.0221,0.0576,0,0.4511,0.2206,0.4285,0.3535,0.1063,0.1191
2.369,2.5258,2.605,2.3035,2.4935,3.1563,3.3434,3.1498,3.0423,3.4956,4.0071
0.2591,0.1925,0.1596,0.1983,0.107,0.6716,1.0871,0.8947,1.04,0.0394,0.1439
0,0.3913,0.5763,0.214,0.3304,0.3978,1.0784,0.9857,0.7614,0.2553,0.7646
0,0,0,0,0,0.0292,0.093,0,0.0605,0,0
1.2836,2.1448,2.0142,3.2205,1.7488,3.2006,3.2424,3.4936,4.2887,1.5941,2.267
2.4614,3.2147,2.4634,2.5433,2.9942,3.2028,3.7899,3.4086,2.9538,4.0818,3.6407
0.4292,0.8557,0.2347,0.4408,0.9109,0.9609,1.1531,1.0085,1.0119,0.5178,0.8971
2.0391,2.7438,2.4879,1.8481,2.2688,2.8657,3.196,3.1646,2.6842,3.6061,2.4922
0.011,0.0166,0.042,0.0106,0.0617,0.1548,0.15,0.0653,0.1458,0.1882,0.1356
0,0.2186,0,0,0,0.4281,1.4883,0.6144,0.4253,0,0.0412
1.7954,2.6824,2.3541,2.4355,2.2792,2.6432,2.2307,2.3878,3.0104,2.5509,2.8174
0.1205,0,0.1952,0.264,0.1162,0.8207,1.0929,1.2284,1.6339,0,1.6141
0.6219,1.072,0.4183,0.6291,0.2934,0.7719,1.2453,1.2969,1.3742,0,1.5657
1.0992,1.5538,1.3741,1.0555,1.4245,1.4945,1.6715,1.6582,1.8562,2.2257,1.8911
0.4155,0.8898,0.4523,0.4074,0.7452,1.0166,0.852,0.7863,1.2748,0.4238,0.6796
2.4191,2.6391,2.6131,2.1343,2.6624,3.1678,3.2348,3.5177,3.1029,3.1123,3.6795
0,0.3487,0.048,0,0,0.2807,1.0506,0.1718,0.1411,0,0.6234
0,0,0,0.0454,0,0.0917,0.1007,0.0724,0.096,0,0.1561
0,0.0527,0.0463,0,0,0.0497,0.0801,0,0.0521,0,0.0433
0.9564,0.728,0.6284,0.7915,0.5149,0.8764,1.6623,0.9159,0.9413,1.1622,1.0457
0.1853,0.9697,0.4567,0.5971,0.6095,0.9236,1.3373,0.8955,0.4137,0.8131,1.1113
1.3572,1.6067,1.1262,1.3658,0.6206,1.2557,1.229,1.5262,1.9721,1.4753,1.2328
0.0378,0.6773,0,0.0724,0.0481,0.4936,0.4141,0.3872,0.1777,0.7867,0.3789
0.4715,0.7614,0.6642,0.824,0.626,0.7169,1.2806,0.9891,0.8136,0.5384,0.9847
0.2388,0.1545,0,0,0,0.1459,1.5557,0.1307,0.5328,0.409,0.6644
0,0.1297,0,0,0,0,0.5214,0.1914,0.1299,0,0.3394
0.2373,0.325,0.3734,0.5607,0.1337,0.536,0.8284,0.4219,0.6317,1.117,0.8519
0.3868,0.6296,0.451,0.3486,0.4774,0.8136,0.8405,0.6295,0.6235,1.1153,0.6604
1.8556,2.1272,1.6828,2.2902,2.5084,2.8181,2.8591,3.2134,3.0352,2.2989,2.7442
4.0437,4.3413,4.1076,4.7913,4.5157,5.1391,4.7986,5.0999,5.0284,5.2092,5.2038
0.1237,0.1841,0.2158,0.1441,0.1559,0.3368,0.5658,0.4078,0.2316,0.3611,0.5753
0.8601,0.8983,0.7585,0.537,0.6194,0.978,1.2402,1.0603,0.8655,1.2993,1.2989
0,0,0,0,0,0,0.221,0.058,0.2132,0,0
1.779,1.6328,1.6531,1.4817,1.3783,2.4734,3.011,2.87,3.1032,0.949,2.9918
0,0,0,0,0,0.125,0.1986,0,0.1309,0,0
0,0.1222,0,0,0,0.4911,0.6394,0,0.1224,0.4617,0.229
0,0.1818,0,0,0.0809,0.1634,0.3868,0.1372,0.1681,0,0
0.5252,1.039,0.8775,0.6048,0.985,1.4813,1.4057,1.5391,1.2656,1.9622,1.2932
0,0,0,0,0,0.0815,0.1307,0,0.0854,0,0
1.2018,1.4442,1.226,1.0401,1.1497,1.3177,1.7542,1.5339,1.2177,1.3938,1.7118
0.8247,1.3967,1.2426,1.0853,1.0312,1.6098,1.8491,1.1763,1.0202,1.4844,1.5034
0,0,0,0,0,0.0534,0.0861,0,0.056,0,0
0,0,0,0,0,1.0066,1.6559,0,0.7227,0,1.3676
3.3253,3.3219,3.2366,3.8033,3.1983,3.8414,3.7178,3.6783,3.879,4.1881,3.8936
0,0.6294,0,0,0,0,0.7999,0,0.4745,0,0
0,0,0,0,0,0.0204,0.0332,0,0.0214,0,0
2.5953,3.8028,3.1369,2.6376,2.8905,3.9038,3.3201,3.6957,3.4475,4.1925,4.4503
0.8995,1.0409,0.5815,0.6258,0.8939,0.9726,1.5124,1.0504,1.0046,1.4894,1.3498
1.1527,1.3182,1.1547,1.0699,1.2489,1.6142,2.0401,1.778,1.5935,1.0103,1.3153
0,0,0,0,0,0,0.4803,0,0.593,0.5195,0.1335
4.2468,4.1807,4.2229,4.1642,3.7477,4.3703,4.3229,4.0552,4.516,4.1613,4.23
0,0.1335,0,0,0,0.0644,0.2908,0.0508,0.0675,0,0
0.0562,0.0703,0.0618,0.0545,0.0713,0.3316,0.1569,0.1514,0.2891,0.1008,0.162
0.094,0.1103,0,0.1006,0.1632,0.2648,0.5049,0.4027,0.343,0.3377,0.0536
0,0.0564,0.0394,0,0,0.0356,0.3623,0.0443,0.0738,0.1577,0.229
0.3439,1.0652,0.8106,0.7663,1.4485,1.4001,1.5093,1.5683,1.6226,1.365,1.4229
3.2832,3.3668,3.0581,3.3897,3.4002,3.7439,3.4365,3.5982,3.952,3.6185,3.9538
0.0926,0.4736,0.2192,0.1932,0.4489,0.2854,0.463,0.477,0.8563,0.3073,0.6074
0,0.951,0,0,0,0.7214,2.9978,1.1263,0.2783,2.6012,1.0627
6.2107,5.8848,5.6742,6.1343,5.9504,6.6877,6.6019,7.0879,7.5897,6.3746,7.5924
0.3078,0.6497,0.7284,0.5412,0.6425,1.2168,1.2565,0.8421,1.025,1.7535,1.3082
2.092,3.1942,2.1802,1.2142,1.9201,2.4391,4.4443,2.7111,2.1022,3.2788,3.0866
0,0.2941,0.1364,0.2321,0.1064,0.32,0.158,0.2901,0.2909,0.1185,0.2072
0.0583,0.0592,0.0433,0.0607,0.0429,0.5067,0.4359,0.7262,0.4704,0.2708,0.8299
0.7422,1.3996,0.8296,1.8178,0.9965,2.361,2.8075,1.5739,1.907,0.916,0.8832
0.2432,0.4309,0.1851,0.5657,0.3287,0.9423,0.8008,0.8717,0.7803,1.4141,1.2624
5.3022,7.341,6.998,6.4942,6.1864,7.1129,6.9588,7.1893,6.7022,7.0782,6.6605
3.2503,3.9164,3.8654,2.778,3.6134,4.1506,4.5394,3.8914,3.8422,4.2903,4.4823
0.0854,0.1573,0.1386,0.1328,0.0865,0.217,0.4215,0.3107,0.2836,0.625,0.4033
0,0,0,0,0,0,0.4782,0.0963,0.4241,0,0
0.0212,0.1075,0.0733,0.1223,0.0984,0.4951,0.7282,0.1431,0.3762,0,0.1473
0,0,0,0,0,0,0.3939,0.0779,0.3841,0,0
0,0,0,0,0,0,0.0686,0,0.0883,0,0.0731
3.8942,4.0526,3.7929,3.9856,3.762,4.2035,4.1124,4.2568,3.9712,4.0516,3.8694
0,0,0,0,0,0.1431,0.2266,0.0927,0.2856,0.397,0.0522
0.3405,0.3568,0.1001,0.148,0.1547,0.5929,0.5983,0.518,1.034,1.3138,0.4706
0.0366,0.0117,0.0101,0.0357,0,0.0219,0.2503,0.2044,0.1946,0.0785,0.0191
0,0,0,0,0,0,0.1941,0,0.1367,0,0.1525
0.1353,0.275,0.152,0.054,0.138,0.2031,0.3233,0.1017,0.3976,0.0508,0.2292
0,0,0,0,0,0,0.0474,0.0226,0.0617,0,0
0,0,0.0008,0,0,0,0.1039,0.0509,0.0677,0,0.1056
4.8395,5.7102,5.4805,4.9624,5.0273,5.5217,5.7402,5.3843,5.2113,5.9569,5.7379
0,0,0,0,0,1.1837,2.0227,1.6419,0.6425,0,0.8722
2.8272,3.5886,3.3005,1.5296,1.4895,4.0486,5.6364,3.7133,2.8171,5.8607,4.6523
0,0.0396,0,0,0,0,0.1183,0.0294,0.0422,0,0
2.554,3.1983,2.7519,2.8009,3.0184,3.2022,3.471,3.0574,2.9373,3.5253,2.9986
3.1761,4.4629,3.6897,4.3295,3.8933,4.5383,4.829,4.5722,4.1525,5.0649,3.7156
0,0,0,0,0,0,0.1896,0,0.1248,0.1797,0.1043
0,0,0,0,0,0,0.0476,0.01,0.0382,0,0
1.4724,0.8812,0.6655,2.1,1.1083,2.1814,2.4858,2.885,3.107,3.3834,2.5651
0,0,0,0,0,0,0.194,0,0.1278,0,0.037
0.2248,0.8956,0.1928,0.1377,0.122,0.3153,1.0166,0.6179,0.703,1.0493,1.9002
2.1952,3.2853,2.8699,2.435,2.6001,3.2333,3.0526,3.2476,2.8679,3.3552,3.8663
0.284,0.5647,0.4183,0.4636,0.771,0.7303,1.069,1.1844,0.9281,1.0153,1.2456
0.969,1.3772,0.9201,1.048,1.5681,1.621,1.891,1.7756,1.6228,1.4302,2.152
0.3375,0.3618,0.457,0.5822,0.5628,0.7106,0.7716,0.7304,0.8786,0.7696,0.9944
0.1032,0,0.1141,0.1009,0,0.5277,0.6565,0.8569,1.393,0.1851,1.5106
3.3858,3.089,2.7553,2.6615,2.6498,3.4312,3.794,3.9322,3.6771,4.1753,4.4808
0.3769,0.6436,0.4926,0.1863,0.347,0.5312,0.8438,0.8931,0.7702,1.2296,0.5843
0,0,0,0,0,0.2236,0.1848,0.0919,0.1216,0.1751,0
0.3336,0.66,0.2247,0.6929,0.424,0.4781,0.6061,0.6387,0.6761,0.8525,0.8631
0,0,0.0567,0,0,0.1826,0.5533,0.0943,0.2328,0.3391,0
0,0,0,0,0,0,0.1189,0.1455,0.1513,0,0.1356
0,0,0,0,0,0,0.0202,0,0.0118,0,0.0129
0,0,0,0,0.0411,0.1833,0.1785,0.1169,0.1168,0,0.1313
0.7012,0.4183,0.5455,0.722,0.8547,2.2379,1.4152,1.5863,2.3344,1.2243,2.0652
0,0.0392,0.0173,0,0.02,0.0278,0.065,0,0.0332,0.0283,0.0161
0,0.0346,0.0208,0,0,0.0702,0.101,0.0495,0,0.0447,0.0548
0.5757,1.2296,0.9621,1.0812,1.661,1.5334,1.7151,1.8418,1.8986,1.7106,1.8864
1.7207,2.5774,2.1657,1.8837,2.444,2.4341,2.7441,2.4821,2.2932,2.5128,2.5668
4.0595,4.5252,3.703,3.822,4.6844,5.0899,4.8938,4.9673,4.9804,5.433,4.866
0.4059,1.0168,0.8632,0.5688,1.0903,1.6118,1.8885,1.9507,1.6757,0.4247,1.6895
0,0.5532,0,0.4522,0,1.4971,3.5087,1.1728,0.3906,2.5491,0.7687
2.3002,2.3083,2.3276,2.5705,2.1358,2.7703,2.6536,2.6287,2.5949,2.6461,2.2855
0,0,0,0,0,0.1413,0.4175,0,0.231,0,0
0.8931,1.9321,1.7332,1.5451,1.3301,1.8054,2.085,1.8111,1.645,1.6045,1.2474
2.4788,3.1532,2.4941,2.2607,2.9112,3.1229,3.7864,3.3559,2.9016,3.8347,3.9815
2.5852,3.5416,3.2353,2.3564,2.0872,3.2601,4.0898,3.567,2.6967,4.3454,3.5554
0.0701,0.5214,0.1482,0.4931,0.1724,0.4911,0.3072,0.3745,0.4218,0.5833,0.329
2.2767,3.3622,2.7764,0.7697,1.0336,4.2998,4.9385,3.3156,2.0922,4.9759,4.115
1.4113,3.0607,2.1448,2.0702,1.852,2.595,1.9129,2.442,2.5752,2.6353,2.7185
0,0.9635,0.6006,0.4652,0.2386,0.864,1.3382,1.4221,0.7164,2.0001,2.1245
0.6513,2.5054,1.6825,1.7254,1.3828,2.5792,1.9709,2.9866,2.2811,1.15,2.5879
0.4855,0.8744,0.8953,0.7809,0.3688,1.1536,0.9949,0.8383,0.6891,1.0574,0.8307
1.2671,0.9722,0.7385,1.0173,0.9775,2.2176,1.5896,1.9738,2.0292,2.3453,2.1138
0.0242,0.2552,0.1467,0.0319,0.156,0.3788,0.445,0.4309,0.1466,0.3113,0.5267
1.6758,1.0568,1.3329,1.5161,1.4829,2.3706,2.3032,2.599,2.7598,2.3409,2.5432
0,0,0,0,0,0,0.1683,0,0.1105,0.0668,0.1791
0,0,0,0,0,0.1149,0.4504,0,0.2622,0,0
0.2762,0.6517,0.3972,0.3882,0.1708,0.4779,0.9096,0.5473,0.3918,0.2864,0.2777
3.9538,3.8044,3.6443,3.5909,3.3241,3.9491,3.8313,4.0891,4.2408,3.7364,3.8164
0.4605,1.7025,0.5372,0.414,1.8794,2.1749,1.9798,1.7609,2.1149,1.4694,2.7374
0,0.2388,0,0,0,0.0853,0.1241,0.1532,0.0787,0.2605,0.0756
0,0,0,0,0,0.0273,0.0461,0,0.0262,0,0
1.0747,1.7874,1.1251,0.9416,0.9583,1.4401,1.927,1.7915,1.0953,2.1495,2.0245
4.5317,5.709,4.7469,4.7786,5.559,5.3418,6.1761,5.63,5.5157,4.9407,5.323
0,0,0,0,0,0,0.0761,0.0184,0.0972,0,0
0,0.9209,0,0.0514,0,0.623,0.8316,0.9442,0.2173,1.5469,0.8555
0.3541,0.6825,0.6317,0.4376,0.9065,1.0374,1.1055,1.3121,1.2683,0.7271,1.3684
0.0681,0.1067,0.0438,0.0505,0.108,0.254,0.2142,0.1586,0.2844,0.0173,0.3089
3.6732,4.0342,3.0987,2.8602,3.9263,4.123,4.5157,4.4249,4.3321,4.9629,4.7552
0.7685,1.1725,1.4923,1.7078,0.4871,2.6795,2.246,3.3052,3.3722,0.8544,4.2097
0.2563,0.166,0.1893,0.5076,0.3728,2.5005,1.7573,2.4015,2.6302,0.3346,3.3032
0,0.1793,0.0861,0.0858,0.0755,0.0562,0.1345,0.1847,0.2036,0.0355,0.1973
4.3761,5.2394,4.7534,4.0824,4.2707,4.8752,5.2066,5.0353,4.5805,5.4374,4.7625
0,0.3135,0.0304,0.0531,0.1984,0.2972,0.3342,0.3641,0.2527,0,0.3307
0,0,0,0,0,0,0.3095,0.0808,0.2066,0,0
0,0,0,0,0,0.0126,0.0406,0,0.0132,0,0.0109
1.5636,2.2119,1.7202,1.8881,2.2317,2.7292,3.2123,3.8465,2.6643,2.9939,4.1049
0,0,0,0,0,0,0.0637,0,0.0413,0.0157,0
3.2325,3.3585,3.0668,3.1655,2.7018,3.4874,3.8048,3.3172,3.2438,3.6407,2.8865
1.2477,1.143,1.1975,1.3476,1.2884,1.5483,1.7083,1.5343,1.4524,1.5329,1.7016
1.4626,2.1145,1.9132,0.6367,1.642,3.0524,2.4009,2.9861,2.7714,3.178,3.8273
1.7664,2.0409,1.9061,2.412,2.4532,2.4706,3.4684,2.6574,2.5997,3.124,2.6809
0,0.1957,0,0,0,0,0.7392,0,0.3641,0,0
0,0.0884,0.1291,0.1343,0.0897,0.3756,0.5705,0.3027,0.523,0,0
0,0.2714,0.0848,0,0,0.2569,0.5097,0.0717,0.0951,0,0.0794
0.6744,0.4787,0.3037,0.4446,0.1471,1.6421,0.858,1.7056,2.2013,0.5246,0.8859
0,0.0638,0.0283,0,0.0328,0.0304,0.3516,0.2983,0.1235,0.0916,0.2899
0,0.1332,0.0607,0.2027,0.8019,1.9966,1.7633,0.4433,3.9352,0.5805,2.8795
0.7464,1.4299,1.6071,1.5306,0.8725,1.5364,2.354,1.4765,1.1771,1.9079,1.7876
0.6468,0.9259,0.6934,0.4354,0.2393,0.6752,1.097,0.7649,1.3926,0.1693,0.5728
0.4036,0.5131,0.4753,0.813,0.4273,0.818,1.1034,1.18,1.003,0.3735,0.6429
2.7837,3.2621,3.1953,3.0801,2.4649,3.1322,3.1598,3.2405,3.1373,2.7705,3.1642
2.0877,3.2272,2.6461,1.7022,1.8689,2.6436,2.4255,2.6084,3.0455,2.1122,2.78
2.8837,3.6693,3.2439,3.1358,3.2667,3.3362,3.3128,3.4078,3.4245,3.2169,3.4398
0,0.1645,0,0,0.0791,0,0.2454,0.1233,0.1626,0,0.0679
6.4536,5.3999,5.4058,6.7581,5.1422,6.7892,6.9973,7.4007,7.9606,6.1988,7.2241
0,0.2803,0.0445,0.1511,0,0.344,0.6888,0.2122,0.0501,0.5265,0.1216
0.7685,0.772,0.7335,0.8227,1.2314,2.1126,1.7592,2.0076,2.1655,2.225,2.8085
0.3538,0.8675,0.1501,0.0941,0.1225,1.2785,1.7561,0.7438,0.2296,1.8115,1.2649
3.6776,4.2963,3.7332,3.9171,3.8787,4.2051,3.9107,4.2172,4.3096,3.8344,3.8574
3.9253,4.9743,4.0221,3.8253,4.1489,4.2178,4.2617,4.3823,4.7635,4.9579,4.3922
0,0,0,0,0,0.4315,1.4811,0.5905,0.3213,0,0.4077
0,0,0,0,0,0.4167,2.067,0.4235,0.8832,0,0
0,0.0648,0,0.0031,0,0,0.0873,0.1156,0.095,0,0.1662
0.1752,0.1658,0.0506,0.087,0.0962,0.2037,0.3902,0.1508,0.147,0.1851,0.3143
0,0.0857,0.0354,0.0312,0.0414,0.0744,0.0614,0.1405,0.0898,0.1137,0.0524
6.4714,7.2135,6.8543,6.5435,6.537,6.8236,6.8832,6.9581,7.2699,6.59,7.6415
0,0,0,0,0,0,0.0615,0,0.0594,0,0.0656
1.3469,1.5831,1.4206,1.951,1.5042,1.8604,1.671,1.6374,2.3229,1.803,1.7553
0,0.1857,0,0.4087,0,0.1668,1.2444,0.8247,0.5314,0,0.2313
0,0.3793,0,0.6146,0,2.4746,2.0045,1.0804,0.7352,2.8928,1.8458
2.4575,2.6025,2.3158,2.5435,2.2639,2.8558,3.2638,3.009,2.3744,3.1832,3.0425
0,0,0,0,0,0,0.0836,0,0.0543,0.0164,0
0,0.3671,0.2597,0.1969,0.2786,0.5094,0.2989,0.4132,0.3451,0.3797,0.4642
0.2036,0.3125,0.347,0.2733,0.4402,0.5628,0.6516,0.5801,0.4492,0.539,0.5719
2.3836,3.0577,2.9053,2.2177,2.6427,2.9504,3.0745,2.9074,2.7815,3.0929,3.1617
0,0,0,0,0,0,0.3252,0.1657,0.2175,0,0
0.6334,0.4736,0.8431,0.9569,0.4501,1.2953,1.6808,1.1756,1.0071,1.3494,0.8621
0,0.0233,0,0,0,0.0436,0.1045,0.0173,0.0231,0,0
0,0,0,0,0,0,0.2416,0.1214,0.1601,0,0
1.4053,2.9647,1.8407,1.8237,2.4235,2.2316,2.6695,2.6025,2.3815,2.626,2.18
0,0,0,0.0159,0,0.0194,0.0314,0,0.0203,0,0.0169
0,0,0,0,0,0,0.1503,0.0743,0.0985,0,0
0,0.0993,0.0932,0.0491,0.0067,0.1122,0.4063,0.1557,0.0618,0.1178,0.0792
2.6877,2.8522,2.8877,2.7323,2.8822,3.2963,3.8875,4.0888,4.2084,2.3699,4.0506
0,0,0,0,0,0,0.0708,0.0345,0.0459,0,0
0,0,0,0,0,0,0.0597,0.029,0.0387,0,0
0,0,0,0,0,0,0.0575,0.028,0.0373,0,0
4.6393,4.5353,4.1614,4.2545,4.1438,4.9153,5.0935,5.5434,4.9634,4.3284,4.6615
0.2923,1.7621,1.255,0.7978,1.4823,2.2157,2.0013,2.0016,1.3239,2.2371,2.099
0,0,0,0.166,0,0.7963,1.4665,0,0.5747,1.4802,0.6623
0.8452,1.3933,1.1966,1.4522,0.4793,1.5159,1.5945,1.6349,1.3662,0.59,1.5719
0,0,0,0,0,0,0.1762,0.0898,0.1158,0,0
3.3052,3.5573,3.4018,3.2461,3.1982,3.8304,3.7611,4.4538,4.0335,3.1997,4.1204
2.2498,2.2911,2.1052,2.275,2.4054,2.8151,2.8703,2.8489,2.6335,2.947,3.2891
0.0936,0.4331,0.183,0.0757,0.1179,0.3968,0.4018,0.3549,0.2313,0.6066,0.7174
0.2642,0.2622,0.5004,0.8839,0,0.831,1.0389,1.3431,1.2244,0.2561,0.6913
0,0,0,0,0,0.0525,0.1121,0,0.055,0,0
